bridge,-84.5065,-41.0591,27.8685,97.6971,9999,9999,9999,9999,9999,9999,9999,19.9788,7.2051,-13.6034,-13.5805,9999,9999,9999,9999,9999,9999,9999
bridge,55.6225,4.5495,9999,9999,-60.172,9999,9999,9999,9999,9999,9999,15.113,8.2163,9999,9999,-23.3293,9999,9999,9999,9999,9999,9999
bridge,9999,68.1891,9999,9999,9999,9999,56.4511,-67.6744,-56.9659,9999,9999,9999,-194.9991,9999,9999,9999,9999,-95.6904,-66.3881,357.0776,9999,9999
bridge,-33.5556,-0.075054,33.4295,9999,0.2012,9999,9999,9999,9999,9999,9999,2.3942,20.7768,-42.9527,9999,19.7816,9999,9999,9999,9999,9999,9999
bridge,192.4955,85.7099,9999,9999,-116.4506,-266.6518,56.3864,25.3134,9999,23.1972,9999,-18.4851,-76.6985,9999,9999,-98.8563,-96.7634,18.9055,135.9277,9999,135.9701,9999
bridge,9999,-37.6042,-48.4712,31.8188,9999,9999,-4.1865,-42.332,-48.5279,149.303,9999,9999,49.6696,-131.0679,-124.8889,9999,9999,143.9207,14.0959,-129.6356,177.9062,9999
bridge,-139.333,-105.2842,-33.0159,22.083,9999,9999,-24.1527,69.8175,84.2879,54.2175,71.3799,-7.6634,-19.5926,-31.5473,-34.2652,9999,9999,38.8683,67.6764,-37.0328,50.2025,-26.6458
bridge,-110.1782,-89.4921,9999,9999,9999,9999,5.9783,87.5484,106.1436,9999,9999,-7.6098,-20.4162,9999,9999,9999,9999,9.3395,53.1833,-34.4967,9999,9999
bridge,9999,63.7704,-6.1663,-57.6041,9999,9999,9999,9999,9999,9999,9999,9999,11.4164,-5.6964,-5.72,9999,9999,9999,9999,9999,9999,9999
bridge,9999,94.3375,9999,9999,-5.9404,-84.4891,-3.908,9999,9999,9999,9999,9999,23.7963,9999,9999,-8.5861,-20.3564,5.1462,9999,9999,9999,9999
bridge,159.5213,124.3024,9999,9999,65.0127,12.4167,30.662,-80.5273,-115.4461,-76.5184,-119.4234,-3.4179,-14.4368,9999,9999,-31.2283,-29.1597,20.6557,69.8648,-36.2859,59.7544,-35.7463
bridge,143.1443,105.5075,106.195,9999,39.9294,-15.1577,23.0907,-81.4232,-119.9506,-83.638,-117.6974,-11.2265,-18.3419,12.5787,9999,-38.2012,-35.9917,38.2926,67.6618,-36.0158,65.4994,-44.2553
bridge,142.2596,104.6498,9999,9999,31.8144,9999,18.8261,-62.272,-67.7425,-88.8826,-78.6528,-11.5238,-19.3618,9999,9999,-46.9262,9999,31.9634,60.4648,-32.4268,62.3606,-44.55
bridge,-51.8918,-21.869,9999,9999,9999,9999,73.7608,9999,9999,9999,9999,-0.17129,-14.5339,9999,9999,9999,9999,14.7052,9999,9999,9999,9999
bridge,9999,9999,9999,9999,9999,9999,-51.6399,22.7637,28.8762,9999,9999,9999,9999,9999,9999,9999,9999,-1.5691,44.5732,-43.0041,9999,9999
bridge,9999,9999,9999,9999,9999,9999,-11.831,-82.3321,-101.8124,84.9364,111.0391,9999,9999,9999,9999,9999,9999,95.0728,43.1633,-49.7676,3.338,-91.8066
bridge,139.4774,103.6875,9999,9999,29.409,-27.8849,41.3251,-70.8431,-64.2881,-78.0249,-72.858,-7.2676,-28.523,9999,9999,-36.5938,-43.7472,49.6494,65.4556,-30.3162,67.246,-35.9032
bridge,-4.6753,-7.0959,9999,9999,36.9589,-2.1956,-22.992,9999,9999,9999,9999,-17.1458,93.0228,9999,9999,-72.5908,-195.0375,191.7513,9999,9999,9999,9999
bridge,9999,9999,9999,9999,9999,9999,74.2931,10.6791,-48.2007,12.5881,-49.3596,9999,9999,9999,9999,9999,9999,79.1149,18.9629,-57.718,18.0475,-58.4073
bridge,-1.1721,6.1333,9999,9999,24.0891,-29.0504,9999,9999,9999,9999,9999,5.1513,38.5865,9999,9999,-31.1386,-12.5991,9999,9999,9999,9999,9999
bridge,99.3356,50.4125,9999,9999,-34.472,-90.6141,-24.662,9999,9999,9999,9999,9.5459,-9.1474,9999,9999,-28.9961,-28.3143,56.9118,9999,9999,9999,9999
bridge,9999,55.1901,117.7625,195.2692,9999,9999,-40.6462,-71.9425,-130.0423,-33.2199,-92.3707,9999,109.3626,78.0807,47.5504,9999,9999,137.9179,-7.5401,-189.069,0.55825,-176.8608
bridge,-22.0088,-18.7094,9999,9999,13.0801,27.6381,9999,9999,9999,9999,9999,30.7273,58.8699,9999,9999,-5.7321,-83.8651,9999,9999,9999,9999,9999
bridge,9999,182.0976,9999,9999,9999,9999,111.03,-124.8992,-168.2284,9999,9999,9999,57.1065,9999,9999,9999,9999,127.4584,-13.9376,-170.6274,9999,9999
bridge,-117.9531,-91.2957,-76.9277,-81.5804,-77.8055,-78.7767,7.5711,88.2478,176.2582,82.6493,169.6127,40.1245,52.6093,3.4877,-42.4552,3.5357,-41.5161,37.5974,11.0161,-40.1315,15.7058,-39.9737
bridge,-163.6454,-118.397,-30.5319,37.4983,9999,9999,-51.4896,76.6466,93.704,74.9561,81.259,-8.9384,-20.8514,-42.9382,-34.4495,9999,9999,53.4683,77.82,-59.5478,79.5475,-44.1105
bridge,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-211.7456,-148.7698,-13.2098,9999,9999,9999,-101.0631,134.5835,9999,180.0201,160.1846,-33.4788,-46.3816,-76.0062,9999,9999,9999,41.5051,94.5595,9999,99.1383,-79.3362
bridge,21.6282,28.7694,-44.2521,-76.4973,9999,9999,70.3517,9999,9999,9999,9999,-11.4944,36.4899,-34.3345,-118.0954,9999,9999,127.4345,9999,9999,9999,9999
bridge,9999,9999,9999,9999,9999,9999,-1443.1126,-1356.7781,9999,1199.0152,1600.8755,9999,9999,9999,9999,9999,9999,1849.8247,1835.2864,9999,-201.1122,-3483.999
bridge,9999,28.2164,9999,9999,-12.8476,-15.3688,9999,9999,9999,9999,9999,9999,63.4175,9999,9999,4.2758,-67.6933,9999,9999,9999,9999,9999
bridge,-71.9917,-35.7739,55.0235,9999,9999,9999,52.7421,9999,9999,9999,9999,-7.6396,-4.4423,-30.0045,9999,9999,9999,42.0864,9999,9999,9999,9999
bridge,93.4312,50.5449,9999,9999,-39.6807,-107.979,3.6836,9999,9999,9999,9999,2.4003,-11.0511,9999,9999,-35.117,-33.5214,77.2892,9999,9999,9999,9999
bridge,-129.4347,-81.5894,9999,9999,-56.5677,9999,-17.5468,9999,9999,164.2832,120.8555,-28.6704,-38.8484,9999,9999,28.3837,9999,37.9536,9999,9999,68.8586,-67.677
bridge,31.2219,15.9472,-47.1691,9999,9999,9999,9999,9999,9999,9999,9999,-16.2946,25.4702,-9.1756,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999,63.7346,9999,9999,-1.6664,-62.0682,9999,9999,9999,9999,9999,9999,60.3125,9999,9999,30.201,-90.5136,9999,9999,9999,9999,9999
bridge,-98.052,-49.3252,32.327,65.1108,9999,9999,49.9394,9999,9999,9999,9999,35.2236,0.57205,-65.8248,17.3523,9999,9999,12.6768,9999,9999,9999,9999
bridge,9999,9999,9999,9999,9999,9999,-58.4639,27.7033,30.7607,9999,9999,9999,9999,9999,9999,9999,9999,15.7566,31.2555,-47.012,9999,9999
bridge,139.2514,99.6456,9999,9999,40.7848,-4.3323,11.688,-59.7651,-75.7012,-71.5401,-80.0311,0.17739,-13.7943,9999,9999,-32.9288,-29.4885,33.7816,45.5554,-27.5318,56.8141,-32.5852
bridge,-62.2495,-21.5061,24.2968,9999,9999,9999,59.4588,9999,9999,9999,9999,3.0865,-12.7556,-36.2667,9999,9999,9999,45.9358,9999,9999,9999,9999
bridge,142.4566,105.826,9999,9999,46.2842,-6.9047,22.8504,-65.2822,-85.905,-70.4355,-88.8897,-2.8638,-21.1062,9999,9999,-31.4153,-32.2622,34.7065,57.0226,-28.1921,60.4388,-36.3283
bridge,271.4049,112.2664,9999,9999,-191.4188,9999,43.3863,-235.6389,9999,9999,9999,6.37,-101.1401,9999,9999,-187.2272,9999,-28.6451,310.6423,9999,9999,9999
bridge,94.1724,52.4043,9999,9999,-26.9106,-97.9639,-21.7021,9999,9999,9999,9999,7.4336,-10.8157,9999,9999,-27.121,-25.8246,56.3277,9999,9999,9999,9999
bridge,181.5155,134.3764,9999,9999,35.9382,-44.1597,68.5028,-47.2876,9999,-140.9126,-187.973,-18.9843,-32.939,9999,9999,-58.2327,-56.173,42.2985,86.3214,9999,95.7,-57.9908
bridge,-77.0211,-42.4533,28.7508,90.7236,9999,9999,9999,9999,9999,9999,9999,11.2228,-0.89893,-11.575,1.2512,9999,9999,9999,9999,9999,9999,9999
bridge,-56.9008,-17.2561,9999,9999,9999,9999,74.1569,9999,9999,9999,9999,4.1577,-22.35,9999,9999,9999,9999,18.1923,9999,9999,9999,9999
bridge,-172.3047,-74.512,61.4395,198.302,9999,9999,-12.9248,9999,9999,9999,9999,32.8313,-5.823,-51.4582,-48.5117,9999,9999,72.9616,9999,9999,9999,9999
bridge,-58.0444,-12.0258,9999,9999,4.0114,9999,66.0588,9999,9999,9999,9999,-31.8586,-27.2302,9999,9999,23.8466,9999,35.2422,9999,9999,9999,9999
bridge,-105.5882,-45.8724,26.0769,125.3837,9999,9999,9999,9999,9999,9999,9999,13.6638,-2.7499,-5.4509,-5.4629,9999,9999,9999,9999,9999,9999,9999
bridge,-154.2164,-116.1906,9999,9999,9999,9999,-25.857,92.5971,90.4484,57.5158,55.7027,-6.7936,-20.6565,9999,9999,9999,9999,22.2368,57.091,-54.0836,39.2432,-37.0372
bridge,9999,117.1852,9999,9999,9999,9999,79.6244,-66.9448,-129.8648,9999,9999,9999,90.7607,9999,9999,9999,9999,183.4386,0.55724,-274.7566,9999,9999
bridge,-133.0738,-99.76,-44.7272,4.8616,9999,9999,-9.1375,74.5918,84.7723,60.1444,62.3285,-2.0511,-14.2873,-30.0115,-33.7438,9999,9999,27.9924,60.4354,-29.3579,46.6073,-25.5837
bridge,112.6092,85.8828,9999,9999,42.012,1.7883,-11.6335,-87.0174,-143.6414,9999,9999,5.407,-10.8472,9999,9999,-25.7483,-31.4785,11.3019,66.2412,-14.8761,9999,9999
childs,44.0682,34.8017,9999,9999,9999,9999,-64.9124,-13.9575,9999,9999,9999,-9.9327,17.2111,9999,9999,9999,9999,24.7675,-32.0459,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,-25.4789,55.6743,-30.1955,9999,9999,9999,9999,9999,9999,9999,9999,22.7159,-10.1347,-12.5812,9999,9999
childs,9999,58.2247,9999,9999,1.2341,-59.4588,9999,9999,9999,9999,9999,9999,29.7996,9999,9999,-14.2011,-15.5984,9999,9999,9999,9999,9999
childs,9999,108.1292,52.297,-160.4261,9999,9999,9999,9999,9999,9999,9999,9999,36.4946,-8.9671,-27.5276,9999,9999,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,-26.021,51.1657,-25.1447,9999,9999,9999,9999,9999,9999,9999,9999,29.4982,-11.8204,-17.6778,9999,9999
childs,9999,-75.5571,-28.3577,103.9148,9999,9999,9999,9999,9999,9999,9999,9999,63.7709,9.3998,-73.1706,9999,9999,9999,9999,9999,9999,9999
childs,94.8993,72.9105,5.9983,-39.2509,9999,9999,-26.9126,-9.7838,-46.7801,1.1855,-52.2662,-9.1771,26.2263,-18.0933,-23.5648,9999,9999,32.1713,9.3336,-7.7998,-0.26552,-8.8307
childs,-62.5985,-24.8718,-50.1022,9999,-51.7495,-86.7232,73.8837,9999,9999,85.8214,116.3401,6.1567,39.8135,-15.7888,9999,-17.4248,-18.2561,24.0865,9999,9999,-9.2893,-9.2977
childs,-60.4426,-35.8038,9999,9999,32.1183,9999,64.1281,9999,9999,9999,9999,-17.38,15.1708,9999,9999,-16.653,9999,18.8623,9999,9999,9999,9999
childs,57.33,39.603,35.6459,57.517,9999,9999,-60.2726,19.0378,-101.4301,24.3385,-71.7693,-17.0698,14.2424,31.8258,17.8934,9999,9999,19.228,-16.5409,-23.0412,-11.9507,-14.587
childs,9999,-19.1837,9999,9999,-62.7493,-106.6605,80.5249,9999,9999,8.8903,99.1783,9999,33.4059,9999,9999,-18.9559,-20.1473,25.7779,9999,9999,-7.5316,-12.549
childs,51.376,6.1941,87.0422,142.3997,9999,9999,-93.7618,-3.0263,-97.0532,-4.0385,-89.1322,8.2996,29.7543,-5.5901,-17.4361,9999,9999,26.7853,-9.5218,-21.1578,-0.62199,-10.5115
childs,-54.4615,-8.8145,-139.9282,-149.8038,148.0832,9999,62.7316,9999,9999,142.1932,9999,28.4318,62.8688,-96.6863,-188.1318,12.5237,9999,132.7341,9999,9999,48.2596,9999
childs,-67.5375,-49.2264,2.765,9999,-3.3813,9999,46.7633,18.7319,51.885,9999,9999,-9.5255,0.10234,-2.7649,9999,-0.9189,9999,28.1376,-10.1165,-4.9141,9999,9999
childs,-22.1585,-9.394,9999,9999,-57.3089,-107.3319,88.3626,9999,9999,16.4049,91.4258,-7.3181,8.1686,9999,9999,-5.8688,-14.8298,29.2315,9999,9999,-4.8226,-4.5607
childs,35.6567,0.79146,96.3582,164.5591,-43.2037,9999,-98.3431,9999,9999,-29.5707,-126.2481,-2.4494,18.0165,-9.2484,-12.2994,-12.3071,9999,31.1443,9999,9999,-3.2059,-9.6506
childs,66.4869,43.2987,-4.2875,9999,9999,9999,-53.1949,-6.2746,-46.0286,9999,9999,-9.9647,8.1913,-15.7849,9999,9999,9999,34.4399,2.099,-18.9806,9999,9999
childs,9999,9999,9999,9999,9999,9999,-127.0927,-48.2954,52.3366,-25.0676,148.1192,9999,9999,9999,9999,9999,9999,55.509,17.3516,7.0183,-45.3084,-34.5705
childs,9999,9999,9999,9999,9999,9999,-15.1053,49.0889,-33.9836,9999,9999,9999,9999,9999,9999,9999,9999,40.2191,-19.3134,-20.9058,9999,9999
childs,-63.5892,-19.4793,9999,9999,-38.9926,-110.0155,78.9019,9999,9999,44.5191,108.6557,34.5015,43.6609,9999,9999,-38.1002,-30.4165,25.7404,9999,9999,-23.6972,-11.689
childs,49.9422,44.3313,9999,9999,9999,9999,-54.9934,-21.8891,9999,-17.391,9999,-9.0608,20.1283,9999,9999,9999,9999,31.7308,-24.1966,9999,-18.6017,9999
childs,9999,-72.6752,9999,9999,-3.5791,76.2543,9999,9999,9999,9999,9999,9999,19.0396,9999,9999,-1.2021,-17.8375,9999,9999,9999,9999,9999
childs,-82.305,-31.0209,9999,9999,-27.3577,-92.4633,65.3349,4.7557,88.0221,-15.5188,90.5531,18.1647,53.5247,9999,9999,-20.2834,-5.0721,26.7747,-26.2045,-14.7967,-13.5197,-18.5878
childs,9999,9.4874,9999,9999,42.1196,76.5606,-86.8923,-41.2754,9999,9999,9999,9999,14.3866,9999,9999,-9.8772,-34.7865,41.05,-10.7728,9999,9999,9999
childs,9999,23.3983,9999,9999,55.8611,98.4364,-76.4369,-11.0725,-90.1864,9999,9999,9999,17.0398,9999,9999,7.9334,-1.5451,22.7787,-27.9108,-18.296,9999,9999
childs,9999,28.7404,59.2323,116.0937,9999,9999,-70.1533,-16.5857,-117.3273,9999,9999,9999,43.347,-24.7537,-33.8125,9999,9999,58.1808,-20.6534,-22.3082,9999,9999
childs,9999,-59.542,9999,9999,2.3456,57.1963,9999,9999,9999,9999,9999,9999,26.631,9999,9999,-10.1647,-16.4663,9999,9999,9999,9999,9999
childs,37.0749,9.701,-46.7759,9999,9999,9999,9999,9999,9999,9999,9999,-6.194,25.4262,-19.2322,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,-32.1564,48.0107,9999,9.4541,-25.3085,9999,9999,9999,9999,9999,9999,27.1249,-8.0637,9999,-8.9054,-10.1559
childs,9999,-55.1608,9999,9999,9999,9999,41.8182,9999,9999,-45.9696,59.3122,9999,9.2417,9999,9999,9999,9999,33.6361,9999,9999,-19.7269,-23.1509
childs,9999,62.9192,9999,9999,3.1407,-66.06,9999,9999,9999,9999,9999,9999,30.1869,9999,9999,-9.9445,-20.2423,9999,9999,9999,9999,9999
childs,9999,80.2223,9999,9999,13.5687,-93.7909,9999,9999,9999,9999,9999,9999,23.1964,9999,9999,-4.0304,-19.166,9999,9999,9999,9999,9999
childs,-55.9637,-40.4134,-64.6576,-118.9783,9999,9999,54.6448,36.2113,69.7082,40.0724,79.3763,-0.38325,8.0123,-13.9655,-16.8753,9999,9999,39.0596,-11.0481,8.3261,-11.049,-2.0768
childs,9999,35.8123,73.3669,121.7898,9999,9999,-60.7724,-44.9403,-125.2564,9999,9999,9999,29.8247,-12.4826,-28.8986,9999,9999,55.7362,-27.1614,-17.0183,9999,9999
childs,9999,-64.788,9999,9999,-7.6212,72.4093,9999,9999,9999,9999,9999,9999,37.4667,9999,9999,-6.3049,-31.1618,9999,9999,9999,9999,9999
childs,9999,51.5451,9999,9999,-11.1831,-40.3621,9999,9999,9999,9999,9999,9999,25.4757,9999,9999,-9.8679,-15.6078,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,22.0407,-36.1355,52.7558,-97.921,59.2601,9999,9999,9999,9999,9999,9999,54.6499,-10.7759,-24.4837,-2.1392,-17.251
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,60.1188,9999,9999,-1.6705,-58.4483,9999,9999,9999,9999,9999,9999,25.0079,9999,9999,-11.9526,-13.0553,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,-22.3277,27.2898,67.59,13.3159,36.2584,-122.1264,9999,9999,9999,9999,9999,8.6998,-35.3272,-22.4426,17.8441,16.1842,15.0416,9999,9999,9999,9999
childs,-79.0101,-58.5377,9999,9999,-0.63163,44.7495,41.4327,9999,9999,-3.6629,55.6601,-11.2053,22.0828,9999,9999,3.3561,-13.6253,24.518,9999,9999,-10.589,-14.5372
childs,60.4353,44.5248,17.9333,9999,9999,9999,-55.2406,-12.6766,-54.9761,9999,9999,-12.6191,13.1601,-7.3873,9999,9999,9999,20.0053,-1.7465,-11.4125,9999,9999
childs,-19.0327,-8.3341,-62.1526,-108.7419,-42.4335,-104.8018,82.0054,68.4378,9999,67.7636,127.2899,6.2691,27.2712,12.6288,-9.6806,-27.4363,-68.7172,70.1522,-8.3664,9999,-10.3558,8.2352
childs,30.7047,0.71323,68.5481,123.1784,9999,9999,-99.1325,-21.0213,-102.9906,9999,9999,-14.6893,26.8238,-14.1048,-15.7998,9999,9999,32.3762,-4.7337,-9.8725,9999,9999
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,40.3007,14.6582,-54.959,9999,9999,9999,9999,9999,9999,9999,9999,-5.3141,11.8419,-6.5278,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,-65.6871,9999,9999,-4.7744,70.4616,9999,9999,9999,9999,9999,9999,29.3317,9999,9999,-9.0564,-20.2753,9999,9999,9999,9999,9999
childs,58.5539,39.776,33.0941,9999,9999,9999,-60.0786,3.5199,-74.8653,9999,9999,-2.2037,9.3248,5.4134,9999,9999,9999,14.7142,-11.8929,-15.3557,9999,9999
childs,-48.1392,-32.2115,9999,9999,12.9843,9999,67.3663,9999,9999,9999,9999,-14.4026,10.2807,9999,9999,-15.3383,9999,19.4602,9999,9999,9999,9999
childs,9999,18.6534,9999,9999,-34.9857,-101.2116,117.5439,9999,9999,9999,9999,9999,18.653,9999,9999,-20.7258,-31.4348,33.5076,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
childs,49.4545,3.3855,62.4969,226.8564,9999,9999,-89.1944,-252.999,9999,9999,9999,-9.6786,18.2201,-62.7201,-96.152,9999,9999,56.0217,94.3089,9999,9999,9999
childs,9999,-98.6896,9999,9999,-30.1578,128.8474,9999,9999,9999,9999,9999,9999,27.9903,9999,9999,5.9133,-33.9036,9999,9999,9999,9999,9999
childs,-66.1675,-46.2061,9999,9999,3.7825,54.8121,53.779,9999,9999,9999,9999,-7.3947,18.718,9999,9999,-12.5265,-19.2368,20.44,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,-48.5186,39.0125,68.2822,16.1259,-74.902,9999,9999,9999,9999,9999,9999,17.9824,19.8016,1.5175,-19.5404,-19.7611
childs,9999,-11.5359,-26.9063,43.5083,111.5431,178.3484,-105.4319,-63.3528,-126.1729,9999,9999,9999,75.8016,-43.2075,-106.3397,-11.6187,-60.1915,110.2042,6.5825,28.7691,9999,9999
childs,-83.1275,-53.5354,9999,9999,10.5024,87.4796,38.6809,9999,9999,9999,9999,-16.7369,13.3601,9999,9999,-20.9983,-27.6652,52.0402,9999,9999,9999,9999
childs,9999,9999,9999,9999,9999,9999,-105.1482,-29.6461,40.5454,-28.3825,122.6315,9999,9999,9999,9999,9999,9999,45.7195,1.3975,-10.9229,-18.3228,-17.8713
childs,9999,9999,9999,9999,9999,9999,-23.6879,58.6361,-34.9482,9999,9999,9999,9999,9999,9999,9999,9999,21.5681,-8.2271,-13.341,9999,9999
childs,20.1095,5.9463,78.2966,133.5362,9999,9999,-94.0385,-20.8994,-122.9507,9999,9999,-4.2614,24.5895,-3.5038,-13.9588,9999,9999,26.3372,-16.1838,-13.019,9999,9999
childs,-37.6885,-23.3548,9999,9999,-81.2768,-130.4257,76.3426,16.9794,79.0021,2.8489,97.5728,30.2997,24.5627,9999,9999,-11.4651,-20.0392,32.3354,-15.1569,-14.534,-9.6292,-16.3734
childs,-34.1513,-7.6672,9999,9999,-61.2959,-118.1985,91.761,9999,9999,15.8826,113.6693,14.8495,23.8984,9999,9999,-13.5943,-25.3556,34.577,9999,9999,-13.5801,-20.7949
